"storenum","lat","long","year","new","state","population"
845,37.640597,-93.1078524,1985,1,"MO",5000260
845,37.640597,-93.1078524,1990,0,"MO",5128880
845,37.640597,-93.1078524,1995,0,"MO",5378247
845,37.640597,-93.1078524,2000,0,"MO",5606065
845,37.640597,-93.1078524,2005,0,"MO",5806639
846,29.9039714,-96.9087329,1985,1,"TX",16272722
846,29.9039714,-96.9087329,1990,0,"TX",17056755
846,29.9039714,-96.9087329,1995,0,"TX",18958751
846,29.9039714,-96.9087329,2000,0,"TX",20945963
846,29.9039714,-96.9087329,2005,0,"TX",22801920
847,42.9739671,-90.1353988,1985,1,"WI",4747765
847,42.9739671,-90.1353988,1990,0,"WI",4904562
847,42.9739671,-90.1353988,1995,0,"WI",5184836
847,42.9739671,-90.1353988,2000,0,"WI",5374254
847,42.9739671,-90.1353988,2005,0,"WI",5541443
848,34.960223,-89.9962199,1985,1,"MS",2588103
848,34.960223,-89.9962199,1990,0,"MS",2578897
848,34.960223,-89.9962199,1995,0,"MS",2722659
848,34.960223,-89.9962199,2000,0,"MS",2848310
848,34.960223,-89.9962199,2005,0,"MS",2900116
849,30.0799405,-95.4171601,1990,0,"TX",17056755
849,30.0799405,-95.4171601,1995,0,"TX",18958751
849,30.0799405,-95.4171601,2000,0,"TX",20945963
849,30.0799405,-95.4171601,2005,0,"TX",22801920
850,35.111998,-106.607255,1985,1,"NM",1438360
850,35.111998,-106.607255,1990,0,"NM",1521574
850,35.111998,-106.607255,1995,0,"NM",1720394
850,35.111998,-106.607255,2000,0,"NM",1820813
850,35.111998,-106.607255,2005,0,"NM",1916538
851,33.3676143,-105.5360943,1990,0,"NM",1521574
851,33.3676143,-105.5360943,1995,0,"NM",1720394
851,33.3676143,-105.5360943,2000,0,"NM",1820813
851,33.3676143,-105.5360943,2005,0,"NM",1916538
852,41.3714527,-88.836151,1985,1,"IL",11399803
852,41.3714527,-88.836151,1990,0,"IL",11453316
852,41.3714527,-88.836151,1995,0,"IL",12008437
852,41.3714527,-88.836151,2000,0,"IL",12437645
852,41.3714527,-88.836151,2005,0,"IL",12674452
853,30.6759053,-88.225457,1985,1,"AL",3972520
853,30.6759053,-88.225457,1990,0,"AL",4050055
853,30.6759053,-88.225457,1995,0,"AL",4296800
853,30.6759053,-88.225457,2000,0,"AL",4451849
853,30.6759053,-88.225457,2005,0,"AL",4545049
854,40.28085,-86.47865,1990,0,"IN",5557798
854,40.28085,-86.47865,1995,0,"IN",5851459
854,40.28085,-86.47865,2000,0,"IN",6091649
854,40.28085,-86.47865,2005,0,"IN",6253120
855,33.5670489,-84.533046,1990,0,"GA",6512602
855,33.5670489,-84.533046,1995,0,"GA",7328413
855,33.5670489,-84.533046,2000,0,"GA",8230161
855,33.5670489,-84.533046,2005,0,"GA",9097428
856,33.6876329,-85.1523561,1985,1,"GA",5962639
856,33.6876329,-85.1523561,1990,0,"GA",6512602
856,33.6876329,-85.1523561,1995,0,"GA",7328413
856,33.6876329,-85.1523561,2000,0,"GA",8230161
856,33.6876329,-85.1523561,2005,0,"GA",9097428
857,28.7609229,-81.2850409,1985,1,"FL",11351120
857,28.7609229,-81.2850409,1990,0,"FL",13033307
857,28.7609229,-81.2850409,1995,0,"FL",14537875
857,28.7609229,-81.2850409,2000,0,"FL",16047118
857,28.7609229,-81.2850409,2005,0,"FL",17783868
858,30.8856183,-84.2038014,1985,1,"GA",5962639
858,30.8856183,-84.2038014,1990,0,"GA",6512602
858,30.8856183,-84.2038014,1995,0,"GA",7328413
858,30.8856183,-84.2038014,2000,0,"GA",8230161
858,30.8856183,-84.2038014,2005,0,"GA",9097428
859,27.8939529,-81.5531163,1985,1,"FL",11351120
859,27.8939529,-81.5531163,1990,0,"FL",13033307
859,27.8939529,-81.5531163,1995,0,"FL",14537875
859,27.8939529,-81.5531163,2000,0,"FL",16047118
859,27.8939529,-81.5531163,2005,0,"FL",17783868
860,29.062504,-81.303946,1985,1,"FL",11351120
860,29.062504,-81.303946,1990,0,"FL",13033307
860,29.062504,-81.303946,1995,0,"FL",14537875
860,29.062504,-81.303946,2000,0,"FL",16047118
860,29.062504,-81.303946,2005,0,"FL",17783868
861,33.528188,-101.903531,1985,1,"TX",16272722
861,33.528188,-101.903531,1990,0,"TX",17056755
861,33.528188,-101.903531,1995,0,"TX",18958751
861,33.528188,-101.903531,2000,0,"TX",20945963
861,33.528188,-101.903531,2005,0,"TX",22801920
862,31.825517,-81.6011536,1985,1,"GA",5962639
862,31.825517,-81.6011536,1990,0,"GA",6512602
862,31.825517,-81.6011536,1995,0,"GA",7328413
862,31.825517,-81.6011536,2000,0,"GA",8230161
862,31.825517,-81.6011536,2005,0,"GA",9097428
863,33.164922,-85.3644359,1985,1,"AL",3972520
863,33.164922,-85.3644359,1990,0,"AL",4050055
863,33.164922,-85.3644359,1995,0,"AL",4296800
863,33.164922,-85.3644359,2000,0,"AL",4451849
863,33.164922,-85.3644359,2005,0,"AL",4545049
864,32.1600382,-82.4035691,1985,1,"GA",5962639
864,32.1600382,-82.4035691,1990,0,"GA",6512602
864,32.1600382,-82.4035691,1995,0,"GA",7328413
864,32.1600382,-82.4035691,2000,0,"GA",8230161
864,32.1600382,-82.4035691,2005,0,"GA",9097428
865,33.6910578,-97.1620051,1990,0,"TX",17056755
865,33.6910578,-97.1620051,1995,0,"TX",18958751
865,33.6910578,-97.1620051,2000,0,"TX",20945963
865,33.6910578,-97.1620051,2005,0,"TX",22801920
866,30.5961419,-88.1631887,1990,0,"AL",4050055
866,30.5961419,-88.1631887,1995,0,"AL",4296800
866,30.5961419,-88.1631887,2000,0,"AL",4451849
866,30.5961419,-88.1631887,2005,0,"AL",4545049
867,41.879665,-103.678514,1990,0,"NE",1581660
867,41.879665,-103.678514,1995,0,"NE",1656992
867,41.879665,-103.678514,2000,0,"NE",1713345
867,41.879665,-103.678514,2005,0,"NE",1751721
868,32.3939835,-104.2228018,1990,0,"NM",1521574
868,32.3939835,-104.2228018,1995,0,"NM",1720394
868,32.3939835,-104.2228018,2000,0,"NM",1820813
868,32.3939835,-104.2228018,2005,0,"NM",1916538
869,37.4802367,-105.8937197,1990,0,"CO",3307618
869,37.4802367,-105.8937197,1995,0,"CO",3826653
869,37.4802367,-105.8937197,2000,0,"CO",4328070
869,37.4802367,-105.8937197,2005,0,"CO",4660780
870,38.427943,-86.937923,1985,1,"IN",5459214
870,38.427943,-86.937923,1990,0,"IN",5557798
870,38.427943,-86.937923,1995,0,"IN",5851459
870,38.427943,-86.937923,2000,0,"IN",6091649
870,38.427943,-86.937923,2005,0,"IN",6253120
871,37.001548,-91.702675,1985,1,"MO",5000260
871,37.001548,-91.702675,1990,0,"MO",5128880
871,37.001548,-91.702675,1995,0,"MO",5378247
871,37.001548,-91.702675,2000,0,"MO",5606065
871,37.001548,-91.702675,2005,0,"MO",5806639
872,29.573675,-95.286239,1990,0,"TX",17056755
872,29.573675,-95.286239,1995,0,"TX",18958751
872,29.573675,-95.286239,2000,0,"TX",20945963
872,29.573675,-95.286239,2005,0,"TX",22801920
873,36.387479,-105.584447,1990,0,"NM",1521574
873,36.387479,-105.584447,1995,0,"NM",1720394
873,36.387479,-105.584447,2000,0,"NM",1820813
873,36.387479,-105.584447,2005,0,"NM",1916538
874,31.510121,-91.375556,1985,1,"MS",2588103
874,31.510121,-91.375556,1990,0,"MS",2578897
874,31.510121,-91.375556,1995,0,"MS",2722659
874,31.510121,-91.375556,2000,0,"MS",2848310
874,31.510121,-91.375556,2005,0,"MS",2900116
875,32.401822,-90.132083,1990,0,"MS",2578897
875,32.401822,-90.132083,1995,0,"MS",2722659
875,32.401822,-90.132083,2000,0,"MS",2848310
875,32.401822,-90.132083,2005,0,"MS",2900116
876,31.56625,-93.490712,1990,0,"LA",4221532
876,31.56625,-93.490712,1995,0,"LA",4378779
876,31.56625,-93.490712,2000,0,"LA",4468979
876,31.56625,-93.490712,2005,0,"LA",4497691
877,35.010474,-80.564215,1990,0,"NC",6664016
877,35.010474,-80.564215,1995,0,"NC",7344674
877,35.010474,-80.564215,2000,0,"NC",8079383
877,35.010474,-80.564215,2005,0,"NC",8669452
878,34.185712,-84.132187,1985,1,"GA",5962639
878,34.185712,-84.132187,1990,0,"GA",6512602
878,34.185712,-84.132187,1995,0,"GA",7328413
878,34.185712,-84.132187,2000,0,"GA",8230161
878,34.185712,-84.132187,2005,0,"GA",9097428
879,36.520747,-86.036626,1985,1,"TN",4715292
879,36.520747,-86.036626,1990,0,"TN",4894492
879,36.520747,-86.036626,1995,0,"TN",5326936
879,36.520747,-86.036626,2000,0,"TN",5703243
879,36.520747,-86.036626,2005,0,"TN",5995748
880,32.8350191,-97.0064919,1990,0,"TX",17056755
880,32.8350191,-97.0064919,1995,0,"TX",18958751
880,32.8350191,-97.0064919,2000,0,"TX",20945963
880,32.8350191,-97.0064919,2005,0,"TX",22801920
881,33.997635,-81.224997,1985,1,"SC",3303211
881,33.997635,-81.224997,1990,0,"SC",3501155
881,33.997635,-81.224997,1995,0,"SC",3748582
881,33.997635,-81.224997,2000,0,"SC",4023570
881,33.997635,-81.224997,2005,0,"SC",4256199
882,43.0179392,-91.1081752,1990,0,"WI",4904562
882,43.0179392,-91.1081752,1995,0,"WI",5184836
882,43.0179392,-91.1081752,2000,0,"WI",5374254
882,43.0179392,-91.1081752,2005,0,"WI",5541443
883,26.4669459,-97.7775996,1990,0,"TX",17056755
883,26.4669459,-97.7775996,1995,0,"TX",18958751
883,26.4669459,-97.7775996,2000,0,"TX",20945963
883,26.4669459,-97.7775996,2005,0,"TX",22801920
884,39.52677,-85.743135,1990,0,"IN",5557798
884,39.52677,-85.743135,1995,0,"IN",5851459
884,39.52677,-85.743135,2000,0,"IN",6091649
884,39.52677,-85.743135,2005,0,"IN",6253120
885,40.9195986,-97.0992622,1990,0,"NE",1581660
885,40.9195986,-97.0992622,1995,0,"NE",1656992
885,40.9195986,-97.0992622,2000,0,"NE",1713345
885,40.9195986,-97.0992622,2005,0,"NE",1751721
886,42.506513,-94.1539488,1990,0,"IA",2781018
886,42.506513,-94.1539488,1995,0,"IA",2867373
886,42.506513,-94.1539488,2000,0,"IA",2928184
886,42.506513,-94.1539488,2005,0,"IA",2949450
887,31.3502108,-89.2291646,1990,0,"MS",2578897
887,31.3502108,-89.2291646,1995,0,"MS",2722659
887,31.3502108,-89.2291646,2000,0,"MS",2848310
887,31.3502108,-89.2291646,2005,0,"MS",2900116
888,38.2569097,-94.346138,1990,0,"MO",5128880
888,38.2569097,-94.346138,1995,0,"MO",5378247
888,38.2569097,-94.346138,2000,0,"MO",5606065
888,38.2569097,-94.346138,2005,0,"MO",5806639
889,30.80096,-83.935407,1990,0,"GA",6512602
889,30.80096,-83.935407,1995,0,"GA",7328413
889,30.80096,-83.935407,2000,0,"GA",8230161
889,30.80096,-83.935407,2005,0,"GA",9097428
890,28.568021,-81.218176,1990,0,"FL",13033307
890,28.568021,-81.218176,1995,0,"FL",14537875
890,28.568021,-81.218176,2000,0,"FL",16047118
890,28.568021,-81.218176,2005,0,"FL",17783868
891,41.812409,-89.653154,1990,0,"IL",11453316
891,41.812409,-89.653154,1995,0,"IL",12008437
891,41.812409,-89.653154,2000,0,"IL",12437645
891,41.812409,-89.653154,2005,0,"IL",12674452
892,41.704877,-93.582308,1990,0,"IA",2781018
892,41.704877,-93.582308,1995,0,"IA",2867373
892,41.704877,-93.582308,2000,0,"IA",2928184
892,41.704877,-93.582308,2005,0,"IA",2949450
893,34.820158,-97.588377,1990,0,"OK",3148825
893,34.820158,-97.588377,1995,0,"OK",3308208
893,34.820158,-97.588377,2000,0,"OK",3453943
893,34.820158,-97.588377,2005,0,"OK",3532769
894,36.101271,-95.887728,1990,0,"OK",3148825
894,36.101271,-95.887728,1995,0,"OK",3308208
894,36.101271,-95.887728,2000,0,"OK",3453943
894,36.101271,-95.887728,2005,0,"OK",3532769
895,38.073787,-91.402572,1990,0,"MO",5128880
895,38.073787,-91.402572,1995,0,"MO",5378247
895,38.073787,-91.402572,2000,0,"MO",5606065
895,38.073787,-91.402572,2005,0,"MO",5806639
896,32.67672,-97.010379,1990,0,"TX",17056755
896,32.67672,-97.010379,1995,0,"TX",18958751
896,32.67672,-97.010379,2000,0,"TX",20945963
896,32.67672,-97.010379,2005,0,"TX",22801920
897,30.893928,-102.896602,1990,0,"TX",17056755
897,30.893928,-102.896602,1995,0,"TX",18958751
897,30.893928,-102.896602,2000,0,"TX",20945963
897,30.893928,-102.896602,2005,0,"TX",22801920
898,31.409084,-103.486527,1990,0,"TX",17056755
898,31.409084,-103.486527,1995,0,"TX",18958751
898,31.409084,-103.486527,2000,0,"TX",20945963
898,31.409084,-103.486527,2005,0,"TX",22801920
899,30.826793,-83.317641,1990,0,"GA",6512602
899,30.826793,-83.317641,1995,0,"GA",7328413
899,30.826793,-83.317641,2000,0,"GA",8230161
899,30.826793,-83.317641,2005,0,"GA",9097428
900,34.436406,-100.231234,1990,0,"TX",17056755
900,34.436406,-100.231234,1995,0,"TX",18958751
900,34.436406,-100.231234,2000,0,"TX",20945963
900,34.436406,-100.231234,2005,0,"TX",22801920
901,29.5728254,-97.9413047,1990,0,"TX",17056755
